State_Name,District_Name,Crop,Main_Season,Yield,Area,Production,Years_Grown,Suitability,state_enc,district_enc,crop_enc,season_enc
MADHYA PRADESH,DINDORI,KHESARI,Whole Year,0.42574257425742573,101.0,43.0,1,30.655445544554453,16,164,52,2
MADHYA PRADESH,DINDORI,LINSEED,Rabi,0.28121215955719164,5935.4,1674.6666666666667,15,1782.2887272957341,16,164,57,1
MADHYA PRADESH,DINDORI,LINSEED,Whole Year,0.3164118246687054,4905.0,1552.0,1,1471.7898470948012,16,164,57,2
MADHYA PRADESH,DINDORI,MAIZE,Kharif,1.4813212919830996,18310.266666666666,27095.4,15,5495.46879277519,16,164,59,0
MADHYA PRADESH,DINDORI,MAIZE,Whole Year,0.8964281777091831,18142.0,16263.0,1,5443.237856906625,16,164,59,2
MADHYA PRADESH,DINDORI,MANGO,Whole Year,0.0,6.5,0.0,2,2.15,16,164,60,2
MADHYA PRADESH,DINDORI,MASOOR,Rabi,0.32834835196090156,32630.555555555555,10815.777777777777,9,9790.263675677843,16,164,61,1
MADHYA PRADESH,DINDORI,MASOOR,Whole Year,0.24964459285218368,30247.0,7551.0,1,9074.349786755713,16,164,61,2
MADHYA PRADESH,DINDORI,MOONG(GREEN GRAM),Kharif,0.2611111111111111,5.0,1.3333333333333333,3,1.9566666666666668,16,164,63,0
MADHYA PRADESH,DINDORI,MOONG(GREEN GRAM),Rabi,0.25,4.0,1.0,1,1.45,16,164,63,1
MADHYA PRADESH,DINDORI,NIGER SEED,Kharif,0.19582454183567063,25883.5,5003.285714285715,14,7766.5674947251,16,164,65,0
MADHYA PRADESH,DINDORI,NIGER SEED,Whole Year,0.1821657044780777,25636.0,4670.0,1,7691.009299422686,16,164,65,2
MADHYA PRADESH,DINDORI,ONION,Whole Year,13.955662626492673,36.8,513.9333333333333,15,20.9133975758956,16,164,67,2
MADHYA PRADESH,DINDORI,OTHER  RABI PULSES,Rabi,0.2909256851635462,20349.4,5994.4,5,6105.494555411099,16,164,69,1
MADHYA PRADESH,DINDORI,OTHER FRESH FRUITS,Whole Year,0.0,6.0,0.0,2,1.9999999999999998,16,164,74,2
MADHYA PRADESH,DINDORI,OTHER KHARIF PULSES,Kharif,0.19493491511804031,3534.6,677.8,5,1060.9969609490706,16,164,75,0
MADHYA PRADESH,DINDORI,OTHER VEGETABLES,Whole Year,0.0,20.5,0.0,2,6.35,16,164,78,2
MADHYA PRADESH,DINDORI,PEAS & BEANS (PULSES),Rabi,0.29042317255672323,8959.5,2677.0,8,2688.824253903534,16,164,84,1
MADHYA PRADESH,DINDORI,PEAS & BEANS (PULSES),Whole Year,0.22769153098573772,7923.0,1804.0,1,2377.1366149185915,16,164,84,2
MADHYA PRADESH,DINDORI,POME FRUIT,Whole Year,0.0,9.0,0.0,2,2.9,16,164,88,2
MADHYA PRADESH,DINDORI,POTATO,Whole Year,7.708387058062514,20.785714285714285,162.92857142857142,14,12.260746520551793,16,164,90,2
MADHYA PRADESH,DINDORI,RAGI,Kharif,0.125,2.0,0.325,4,1.075,16,164,93,0
MADHYA PRADESH,DINDORI,RAPESEED &MUSTARD,Rabi,0.5952872373112711,17256.266666666666,10304.0,15,5178.737172342387,16,164,95,1
MADHYA PRADESH,DINDORI,RAPESEED &MUSTARD,Whole Year,0.5644720785635423,17209.0,9714.0,1,5163.138683247138,16,164,95,2
MADHYA PRADESH,DINDORI,RICE,Kharif,0.8522339579048757,77915.86666666667,66728.86666666667,15,23376.77134037474,16,164,98,0
MADHYA PRADESH,DINDORI,RICE,Whole Year,0.6898035196119476,69269.0,47782.0,1,20781.213882111766,16,164,98,2
MADHYA PRADESH,DINDORI,SAFFLOWER,Rabi,0.06625,2.0,0.255,4,1.03975,16,164,101,1
MADHYA PRADESH,DINDORI,SANNHAMP,Kharif,0.6580952380952381,10.6,7.6,5,4.074857142857143,16,164,103,0
MADHYA PRADESH,DINDORI,SANNHAMP,Whole Year,1.1364203269854782,31.714285714285715,40.714285714285715,7,10.896137910477,16,164,103,2
MADHYA PRADESH,DINDORI,SESAMUM,Kharif,0.21937783160139018,248.5,56.5,8,75.48162669896082,16,164,105,0
MADHYA PRADESH,DINDORI,SESAMUM,Whole Year,0.40212622781373353,284.375,118.75,8,86.35377573668823,16,164,105,2
MADHYA PRADESH,DINDORI,SMALL MILLETS,Kharif,0.26543022630677443,41706.92307692308,11482.384615384615,13,12513.536181212707,16,164,106,0
MADHYA PRADESH,DINDORI,SMALL MILLETS,Whole Year,0.20652456152774826,42363.0,8749.0,1,12709.123914736916,16,164,106,2
MADHYA PRADESH,DINDORI,SOYABEAN,Kharif,0.6900824382902788,5193.6,3557.4,15,1559.9940494629743,16,164,108,0
MADHYA PRADESH,DINDORI,SOYABEAN,Whole Year,0.6538461538461539,5798.0,3791.0,1,1739.8923076923074,16,164,108,2
MADHYA PRADESH,DINDORI,SUGARCANE,Whole Year,17.237762237762237,3.3636363636363638,46.36363636363637,11,12.451748251748251,16,164,109,2
MADHYA PRADESH,DINDORI,SWEET POTATO,Whole Year,3.934885999524692,21.714285714285715,95.21428571428571,14,10.27521731400053,16,164,111,2
MADHYA PRADESH,DINDORI,TOMATO,Whole Year,0.0,35.0,0.0,2,10.7,16,164,115,2
MADHYA PRADESH,DINDORI,URAD,Kharif,0.24385507522361785,3385.75,833.4166666666666,12,1017.0713130451342,16,164,119,0
MADHYA PRADESH,DINDORI,URAD,Rabi,1.0,2.0,2.0,1,1.3,16,164,119,1
MADHYA PRADESH,DINDORI,WHEAT,Rabi,0.7540129308087101,34012.73333333333,25392.0,15,10205.772407758483,16,164,122,1
MADHYA PRADESH,DINDORI,WHEAT,Whole Year,0.6006488393335223,31749.0,19070.0,1,9525.160389303599,16,164,122,2
MADHYA PRADESH,GUNA,ARHAR/TUR,Kharif,0.5737724490902943,1043.6875,595.75,16,315.0505134694542,16,216,3,0
MADHYA PRADESH,GUNA,ARHAR/TUR,Whole Year,0.6290097629009763,717.0,451.0,1,215.5774058577406,16,216,3,2
MADHYA PRADESH,GUNA,BAJRA,Kharif,1.2820708083835524,128.75,155.25,16,40.994242485030135,16,216,6,0
MADHYA PRADESH,GUNA,BAJRA,Whole Year,1.6623376623376624,77.0,128.0,1,24.197402597402597,16,216,6,2
MADHYA PRADESH,GUNA,BARLEY,Kharif,2.694230769230769,13.666666666666666,39.0,3,6.0165384615384605,16,216,8,0
MADHYA PRADESH,GUNA,BARLEY,Rabi,1.8399047824660661,142.75,245.41666666666666,12,45.12894286947964,16,216,8,1
MADHYA PRADESH,GUNA,BARLEY,Whole Year,1.8888888888888888,9.0,17.0,1,3.933333333333333,16,216,8,2
MADHYA PRADESH,GUNA,BHINDI,Whole Year,0.0,89.0,0.0,2,26.9,16,216,13,2
MADHYA PRADESH,GUNA,BRINJAL,Whole Year,0.0,92.0,0.0,2,27.799999999999997,16,216,18,2
MADHYA PRADESH,GUNA,CABBAGE,Whole Year,0.0,13.5,0.0,2,4.25,16,216,19,2
MADHYA PRADESH,GUNA,CASTOR SEED,Kharif,0.5,3.0,1.5,2,1.4,16,216,25,0
MADHYA PRADESH,GUNA,CAULIFLOWER,Whole Year,0.0,16.5,0.0,2,5.15,16,216,26,2
MADHYA PRADESH,GUNA,CITRUS FRUIT,Whole Year,0.0,18.0,0.0,2,5.6,16,216,27,2
MADHYA PRADESH,GUNA,CORIANDER,Whole Year,0.3792529881686891,45770.78571428572,16537.571428571428,14,13732.863266078615,16,216,32,2
MADHYA PRADESH,GUNA,COTTON(LINT),Kharif,1.0229885057471264,10.666666666666666,11.333333333333334,3,4.113793103448276,16,216,33,0
MADHYA PRADESH,GUNA,DRY CHILLIES,Whole Year,0.6023792672468538,29.818181818181817,19.09181818181818,11,10.406882105802657,16,216,37,2
MADHYA PRADESH,GUNA,DRY GINGER,Kharif,0.8978221919398389,24.285714285714285,20.857142857142858,7,8.524407600878188,16,216,38,0
MADHYA PRADESH,GUNA,DRY GINGER,Whole Year,1.0219095719095719,33.0,33.6,5,11.013145743145744,16,216,38,2
MADHYA PRADESH,GUNA,GARLIC,Whole Year,2.572530277205954,57.0,146.0,14,20.04351816632357,16,216,39,2
MADHYA PRADESH,GUNA,GRAM,Rabi,0.9432732814403961,115798.6,103859.73333333334,15,34741.64596396887,16,216,41,1
MADHYA PRADESH,GUNA,GRAM,Whole Year,0.9649945005021281,83644.0,80716.0,1,25093.8789967003,16,216,41,2
MADHYA PRADESH,GUNA,GRAPES,Whole Year,0.0,10.0,0.0,1,3.1,16,216,42,2
MADHYA PRADESH,GUNA,GROUNDNUT,Kharif,1.4969526608268267,247.4375,353.375,16,76.7294215964961,16,216,43,0
MADHYA PRADESH,GUNA,GROUNDNUT,Whole Year,1.2083333333333333,120.0,145.0,1,36.825,16,216,43,2
MADHYA PRADESH,GUNA,JOWAR,Kharif,0.8330718454058657,25516.647058823528,20459.529411764706,17,7657.193960754302,16,216,48,0
MADHYA PRADESH,GUNA,KHESARI,Rabi,1.0,4.0,4.0,1,1.9,16,216,52,1
MADHYA PRADESH,GUNA,LINSEED,Rabi,0.9183903798504325,1293.357142857143,960.3571428571429,14,389.9581770850531,16,216,57,1
MADHYA PRADESH,GUNA,LINSEED,Whole Year,1.2173913043478262,23.0,28.0,1,7.730434782608695,16,216,57,2
MADHYA PRADESH,GUNA,MAIZE,Kharif,1.3475504078019425,21034.6875,28548.75,16,6312.814780244682,16,216,59,0
MADHYA PRADESH,GUNA,MAIZE,Whole Year,1.235332499592192,18391.0,22719.0,1,5518.141199499756,16,216,59,2
MADHYA PRADESH,GUNA,MANGO,Whole Year,0.0,80.0,0.0,2,24.2,16,216,60,2
MADHYA PRADESH,GUNA,MASOOR,Rabi,0.6843664910476419,1725.2222222222222,1159.4444444444443,9,518.8772865612951,16,216,61,1
MADHYA PRADESH,GUNA,MASOOR,Whole Year,0.7335508428493747,1839.0,1349.0,1,552.2401305057095,16,216,61,2
MADHYA PRADESH,GUNA,MOONG(GREEN GRAM),Kharif,0.4554330243124653,633.7142857142857,284.57142857142856,7,191.08754552887316,16,216,63,0
MADHYA PRADESH,GUNA,MOONG(GREEN GRAM),Rabi,0.4167240073838263,1544.5,660.5,2,463.8000344044303,16,216,63,1
MADHYA PRADESH,GUNA,NIGER SEED,Kharif,0.19766142188587582,278.8,52.9,10,84.75859685313152,16,216,65,0
MADHYA PRADESH,GUNA,NIGER SEED,Whole Year,0.13793103448275862,29.0,4.0,1,8.882758620689653,16,216,65,2
MADHYA PRADESH,GUNA,ONION,Whole Year,13.864517212552888,151.2,2159.866666666667,15,55.178710327531725,16,216,67,2
MADHYA PRADESH,GUNA,OTHER  RABI PULSES,Rabi,0.6352312902287879,11393.2,7396.2,5,3418.841138774137,16,216,69,1
MADHYA PRADESH,GUNA,OTHER FRESH FRUITS,Whole Year,0.0,12.0,0.0,1,3.6999999999999997,16,216,74,2
MADHYA PRADESH,GUNA,OTHER KHARIF PULSES,Kharif,0.41849446989615496,11338.0,4256.6,5,3402.151096681938,16,216,75,0
MADHYA PRADESH,GUNA,OTHER VEGETABLES,Whole Year,0.0,312.5,0.0,2,93.95,16,216,78,2
MADHYA PRADESH,GUNA,PADDY,Kharif,0.7333333333333333,1500.0,1100.0,1,450.54,16,216,79,0
MADHYA PRADESH,GUNA,PAPAYA,Whole Year,53.8125,4.5,189.0,2,33.837500000000006,16,216,80,2
MADHYA PRADESH,GUNA,PEAS & BEANS (PULSES),Rabi,0.6034110035030573,265.875,159.625,8,80.92454660210183,16,216,84,1
MADHYA PRADESH,GUNA,PEAS & BEANS (PULSES),Whole Year,0.5654450261780105,382.0,216.0,1,115.0392670157068,16,216,84,2
MADHYA PRADESH,GUNA,POME FRUIT,Whole Year,0.0,33.0,0.0,2,10.1,16,216,88,2
MADHYA PRADESH,GUNA,POTATO,Whole Year,12.269739760410584,124.21428571428571,1509.2142857142858,14,46.02612957053206,16,216,90,2
MADHYA PRADESH,GUNA,RAPESEED &MUSTARD,Rabi,0.7551125277891491,7049.375,5522.25,16,2116.8655675166733,16,216,95,1
MADHYA PRADESH,GUNA,RAPESEED &MUSTARD,Whole Year,0.8841290322580645,7750.0,6852.0,1,2325.630477419355,16,216,95,2
MADHYA PRADESH,GUNA,RICE,Kharif,0.9122824703416634,1047.8666666666666,866.5333333333333,15,316.40736948220496,16,216,98,0
MADHYA PRADESH,GUNA,RICE,Whole Year,0.8391248391248392,777.0,652.0,1,233.7034749034749,16,216,98,2
MADHYA PRADESH,GUNA,SAFFLOWER,Rabi,0.2575645574188355,257.1666666666667,62.333333333333336,12,78.50453873445132,16,216,101,1
MADHYA PRADESH,GUNA,SAFFLOWER,Whole Year,0.21810699588477367,243.0,53.0,1,73.13086419753085,16,216,101,2
MADHYA PRADESH,GUNA,SANNHAMP,Kharif,0.3944444444444445,11.5,4.5,2,3.8866666666666667,16,216,103,0
MADHYA PRADESH,GUNA,SANNHAMP,Whole Year,2.194358974358974,10.0,22.0,5,4.8166153846153845,16,216,103,2
MADHYA PRADESH,GUNA,SESAMUM,Kharif,0.5247458245283516,1173.0,609.2222222222222,9,353.11484749471697,16,216,105,0
MADHYA PRADESH,GUNA,SESAMUM,Whole Year,0.7959779933680319,623.125,475.125,8,188.21508679602084,16,216,105,2
MADHYA PRADESH,GUNA,SMALL MILLETS,Kharif,0.35,9.25,2.75,4,3.385,16,216,106,0
MADHYA PRADESH,GUNA,SOYABEAN,Kharif,0.9554577568393245,163155.3125,158809.0,16,48948.7670246541,16,216,108,0
MADHYA PRADESH,GUNA,SOYABEAN,Whole Year,1.0388360818849631,188948.0,196286.0,1,56685.12330164913,16,216,108,2
MADHYA PRADESH,GUNA,SUGARCANE,Whole Year,20.29013316620031,699.125,13791.25,16,223.51157989972018,16,216,109,2
MADHYA PRADESH,GUNA,SUNFLOWER,Kharif,0.8666666666666667,38.666666666666664,36.666666666666664,3,12.42,16,216,110,0
MADHYA PRADESH,GUNA,SUNFLOWER,Whole Year,1.0,3.0,3.0,1,1.6,16,216,110,2
MADHYA PRADESH,GUNA,SWEET POTATO,Whole Year,5.56981315253374,24.785714285714285,135.35714285714286,14,12.17760217723453,16,216,111,2
MADHYA PRADESH,GUNA,TOMATO,Whole Year,0.0,147.5,0.0,2,44.45,16,216,115,2
MADHYA PRADESH,GUNA,URAD,Kharif,0.5090942893813096,2898.75,1496.5,12,871.1304565736289,16,216,119,0
MADHYA PRADESH,GUNA,WHEAT,Rabi,1.798867068559038,127626.125,217033.75,16,38290.51682024114,16,216,122,1
MADHYA PRADESH,GUNA,WHEAT,Whole Year,1.6070324623711536,79261.0,127375.0,1,23779.364219477422,16,216,122,2
MADHYA PRADESH,GWALIOR,ARHAR/TUR,Kharif,0.5585590077526964,1112.5,724.8125,16,335.68513540465165,16,220,3,0
MADHYA PRADESH,GWALIOR,ARHAR/TUR,Whole Year,0.5409356725146199,342.0,185.0,1,103.02456140350876,16,220,3,2
MADHYA PRADESH,GWALIOR,BAJRA,Kharif,2.0010902620480446,6536.125,13433.125,16,1963.6381541572287,16,220,6,0
MADHYA PRADESH,GWALIOR,BAJRA,Whole Year,2.577977568096849,11234.0,28961.0,1,3371.846786540858,16,220,6,2
MADHYA PRADESH,GWALIOR,BARLEY,Kharif,2.8344296360406145,955.3333333333334,2692.6666666666665,3,288.6006577816244,16,220,8,0
MADHYA PRADESH,GWALIOR,BARLEY,Rabi,2.8013950857928442,1321.8333333333333,3725.5833333333335,12,399.43083705147563,16,220,8,1
MADHYA PRADESH,GWALIOR,BARLEY,Whole Year,2.5655042412818094,1061.0,2722.0,1,319.93930254476913,16,220,8,2
MADHYA PRADESH,GWALIOR,BEANS & MUTTER(VEGETABLE),Whole Year,0.0,38.5,0.0,2,11.749999999999998,16,220,10,2
MADHYA PRADESH,GWALIOR,BHINDI,Whole Year,0.0,131.0,0.0,2,39.5,16,220,13,2
MADHYA PRADESH,GWALIOR,BRINJAL,Whole Year,0.0,192.0,0.0,2,57.8,16,220,18,2
MADHYA PRADESH,GWALIOR,CABBAGE,Whole Year,0.0,64.0,0.0,2,19.4,16,220,19,2
MADHYA PRADESH,GWALIOR,CAULIFLOWER,Whole Year,0.0,75.0,0.0,2,22.7,16,220,26,2
MADHYA PRADESH,GWALIOR,CITRUS FRUIT,Whole Year,0.0,11.0,0.0,2,3.5,16,220,27,2
MADHYA PRADESH,GWALIOR,CORIANDER,Whole Year,0.43654306852864255,20.357142857142858,8.714285714285714,14,7.7690686982600425,16,220,32,2
MADHYA PRADESH,GWALIOR,DRY CHILLIES,Whole Year,1.2787608360027307,110.0,99.72727272727273,11,34.86725650160164,16,220,37,2
MADHYA PRADESH,GWALIOR,DRY GINGER,Kharif,0.3333333333333333,3.0,1.0,1,1.2,16,220,38,0
MADHYA PRADESH,GWALIOR,GARLIC,Whole Year,2.1531037414965986,8.071428571428571,17.285714285714285,14,5.113290816326531,16,220,39,2
MADHYA PRADESH,GWALIOR,GRAM,Rabi,1.27707518543312,24599.4,30307.333333333332,15,7382.08624511126,16,220,41,1
MADHYA PRADESH,GWALIOR,GRAM,Whole Year,1.3680014745864246,21701.0,29687.0,1,6511.220800884752,16,220,41,2
MADHYA PRADESH,GWALIOR,GROUNDNUT,Kharif,1.0605258592657076,914.875,992.3125,16,276.69881551555943,16,220,43,0
MADHYA PRADESH,GWALIOR,GROUNDNUT,Whole Year,0.7922077922077922,231.0,183.0,1,69.87532467532466,16,220,43,2
MADHYA PRADESH,GWALIOR,JOWAR,Kharif,2.006441559513635,4228.529411764706,8434.470588235294,17,1271.4626884651202,16,220,48,0
MADHYA PRADESH,GWALIOR,JUTE,Kharif,3.0,2.0,6.0,1,2.5,16,220,49,0
MADHYA PRADESH,GWALIOR,LINSEED,Rabi,0.9765434204659206,430.1875,355.25,16,131.24217605227955,16,220,57,1
MADHYA PRADESH,GWALIOR,LINSEED,Whole Year,1.3821138211382114,123.0,170.0,1,37.829268292682926,16,220,57,2
MADHYA PRADESH,GWALIOR,MAIZE,Kharif,2.1033033293008185,131.73333333333332,269.06666666666666,15,42.28198199758049,16,220,59,0
MADHYA PRADESH,GWALIOR,MAIZE,Whole Year,1.3291139240506329,158.0,210.0,1,48.29746835443038,16,220,59,2
MADHYA PRADESH,GWALIOR,MANGO,Whole Year,0.0,17.0,0.0,2,5.3,16,220,60,2
MADHYA PRADESH,GWALIOR,MASOOR,Rabi,0.46579382160550487,1402.3333333333333,674.6666666666666,9,421.87947629296326,16,220,61,1
MADHYA PRADESH,GWALIOR,MASOOR,Whole Year,0.5422781271837875,1431.0,776.0,1,429.7253668763103,16,220,61,2
MADHYA PRADESH,GWALIOR,MOONG(GREEN GRAM),Kharif,0.36065036016932395,296.7142857142857,106.0,7,89.93067593038732,16,220,63,0
MADHYA PRADESH,GWALIOR,MOONG(GREEN GRAM),Rabi,0.273972602739726,73.0,20.0,1,22.164383561643834,16,220,63,1
MADHYA PRADESH,GWALIOR,ONION,Whole Year,13.045186310651784,80.53333333333333,1067.1333333333334,15,33.48711178639107,16,220,67,2
MADHYA PRADESH,GWALIOR,OTHER  RABI PULSES,Rabi,0.7117802005681649,8858.0,6289.2,5,2658.327068120341,16,220,69,1
MADHYA PRADESH,GWALIOR,OTHER FRESH FRUITS,Whole Year,0.0,75.0,0.0,2,22.7,16,220,74,2
MADHYA PRADESH,GWALIOR,OTHER KHARIF PULSES,Kharif,0.4470394634626945,9158.4,4003.8,5,2748.2882236780774,16,220,75,0
MADHYA PRADESH,GWALIOR,OTHER VEGETABLES,Whole Year,0.0,759.5,0.0,2,228.04999999999998,16,220,78,2
MADHYA PRADESH,GWALIOR,PADDY,Kharif,2.1375838926174495,29800.0,63700.0,1,8941.382550335571,16,220,79,0
MADHYA PRADESH,GWALIOR,PAPAYA,Whole Year,0.0,4.5,0.0,2,1.5499999999999998,16,220,80,2
MADHYA PRADESH,GWALIOR,PEAS & BEANS (PULSES),Rabi,0.541983083069044,2249.5,1229.625,8,675.9751898498414,16,220,84,1
MADHYA PRADESH,GWALIOR,PEAS & BEANS (PULSES),Whole Year,0.7157798999545247,2199.0,1574.0,1,660.2294679399727,16,220,84,2
MADHYA PRADESH,GWALIOR,POME FRUIT,Whole Year,0.0,21.0,0.0,2,6.5,16,220,88,2
MADHYA PRADESH,GWALIOR,POTATO,Whole Year,19.8841435966054,862.9285714285714,17455.35714285714,14,272.20905758653464,16,220,90,2
MADHYA PRADESH,GWALIOR,RAPESEED &MUSTARD,Rabi,0.897029009857573,52228.5,47846.9375,16,15670.688217405914,16,220,95,1
MADHYA PRADESH,GWALIOR,RAPESEED &MUSTARD,Whole Year,1.094996114996115,64350.0,70463.0,1,19305.756997668996,16,220,95,2
MADHYA PRADESH,GWALIOR,RICE,Kharif,2.126270101480542,28901.133333333335,62834.73333333333,15,8673.115762060888,16,220,98,0
MADHYA PRADESH,GWALIOR,RICE,Whole Year,2.574791914387634,21025.0,54135.0,1,6309.144875148633,16,220,98,2
MADHYA PRADESH,GWALIOR,SANNHAMP,Kharif,0.75,3.5,3.0,2,1.7,16,220,103,0
MADHYA PRADESH,GWALIOR,SANNHAMP,Whole Year,3.0666666666666664,5.666666666666667,17.0,3,3.84,16,220,103,2
MADHYA PRADESH,GWALIOR,SESAMUM,Kharif,0.482522092616417,2785.5555555555557,1489.7777777777778,9,836.8561799222365,16,220,105,0
MADHYA PRADESH,GWALIOR,SESAMUM,Whole Year,0.5489415264246493,18699.875,10297.875,8,5611.091864915855,16,220,105,2
MADHYA PRADESH,GWALIOR,SOYABEAN,Kharif,1.7718394806709203,7394.625,13500.0625,16,2221.050603688402,16,220,108,0
MADHYA PRADESH,GWALIOR,SOYABEAN,Whole Year,1.7599425011978918,4174.0,7346.0,1,1253.3559655007186,16,220,108,2
MADHYA PRADESH,GWALIOR,SUGARCANE,Whole Year,35.631122141879935,1661.75,58271.875,16,521.503673285128,16,220,109,2
MADHYA PRADESH,GWALIOR,SWEET POTATO,Whole Year,6.438510015156105,72.71428571428571,481.57142857142856,14,27.077391723379375,16,220,111,2
MADHYA PRADESH,GWALIOR,TOMATO,Whole Year,0.0,229.0,0.0,2,68.9,16,220,115,2
MADHYA PRADESH,GWALIOR,URAD,Kharif,0.4143569120917507,7622.416666666667,3148.25,12,2288.1736141472547,16,220,119,0
MADHYA PRADESH,GWALIOR,WATER MELON,Whole Year,0.0,43.0,0.0,1,13.0,16,220,121,2
MADHYA PRADESH,GWALIOR,WHEAT,Rabi,2.655476024585442,93852.5,253942.1875,16,28158.94328561475,16,220,122,1
MADHYA PRADESH,GWALIOR,WHEAT,Whole Year,2.276654676258993,83400.0,189873.0,1,25021.465992805755,16,220,122,2
MADHYA PRADESH,HARDA,ARHAR/TUR,Kharif,0.9794337304099751,2195.9333333333334,2195.4,15,660.867660238246,16,225,3,0
MADHYA PRADESH,HARDA,ARHAR/TUR,Whole Year,1.048603929679421,967.0,1014.0,1,290.82916235780766,16,225,3,2
MADHYA PRADESH,HARDA,BAJRA,Kharif,0.9744185999445466,13.818181818181818,13.272727272727273,11,5.830105705421273,16,225,6,0
MADHYA PRADESH,HARDA,BAJRA,Whole Year,1.6875,16.0,27.0,1,5.9125,16,225,6,2
MADHYA PRADESH,HARDA,BANANA,Whole Year,27.43707482993197,8.0,161.42857142857142,7,19.56224489795918,16,225,7,2
MADHYA PRADESH,HARDA,BARLEY,Kharif,2.4236056734371947,169.33333333333334,355.3333333333333,3,52.554163404062315,16,225,8,0
MADHYA PRADESH,HARDA,BARLEY,Rabi,1.6709688163708973,214.0,331.0,11,66.30258128982254,16,225,8,1
MADHYA PRADESH,HARDA,BARLEY,Whole Year,1.8089887640449438,178.0,322.0,1,54.58539325842697,16,225,8,2
MADHYA PRADESH,HARDA,BEANS & MUTTER(VEGETABLE),Whole Year,0.0,52.5,0.0,2,15.95,16,225,10,2
MADHYA PRADESH,HARDA,BHINDI,Whole Year,0.0,48.0,0.0,2,14.599999999999998,16,225,13,2
MADHYA PRADESH,HARDA,BRINJAL,Whole Year,0.0,51.0,0.0,2,15.499999999999998,16,225,18,2
MADHYA PRADESH,HARDA,CABBAGE,Whole Year,0.0,42.5,0.0,2,12.95,16,225,19,2
MADHYA PRADESH,HARDA,CASTOR SEED,Kharif,0.3060897435897436,8.75,2.75,4,3.208653846153846,16,225,25,0
MADHYA PRADESH,HARDA,CAULIFLOWER,Whole Year,0.0,40.5,0.0,2,12.35,16,225,26,2
MADHYA PRADESH,HARDA,CITRUS FRUIT,Whole Year,0.0,11.0,0.0,1,3.4,16,225,27,2
MADHYA PRADESH,HARDA,CORIANDER,Whole Year,0.35993530403227897,265.85714285714283,96.78571428571429,14,81.37310403956222,16,225,32,2
MADHYA PRADESH,HARDA,COTTON(LINT),Kharif,0.975286290119802,1892.4,1353.8,15,569.8051717740719,16,225,33,0
MADHYA PRADESH,HARDA,COTTON(LINT),Whole Year,0.1859529702970297,3232.0,601.0,1,969.8115717821781,16,225,33,2
MADHYA PRADESH,HARDA,DRY CHILLIES,Whole Year,1.378205181728486,131.45454545454547,176.9090909090909,11,41.36328674540073,16,225,37,2
MADHYA PRADESH,HARDA,DRY GINGER,Kharif,1.230047170383305,11.857142857142858,14.285714285714286,7,4.99517115937284,16,225,38,0
MADHYA PRADESH,HARDA,DRY GINGER,Whole Year,1.3229909332153915,18.6,25.2,5,6.873794559929235,16,225,38,2
MADHYA PRADESH,HARDA,GARLIC,Whole Year,3.4712272378593267,75.0,257.92857142857144,14,25.982736342715594,16,225,39,2
MADHYA PRADESH,HARDA,GRAM,Rabi,1.3430911255120315,24856.6,32479.266666666666,15,7459.285854675307,16,225,41,1
MADHYA PRADESH,HARDA,GRAM,Whole Year,1.0404105453813643,24845.0,25849.0,1,7454.22424632723,16,225,41,2
MADHYA PRADESH,HARDA,GROUNDNUT,Kharif,0.9033333333333333,3.7,3.3,10,2.652,16,225,43,0
MADHYA PRADESH,HARDA,JOWAR,Kharif,1.4897531604787548,811.9375,1122.375,16,246.07510189628724,16,225,48,0
MADHYA PRADESH,HARDA,JOWAR,Rabi,2.0927671328775124,100.13333333333334,190.33333333333334,15,32.795660279726505,16,225,48,1
MADHYA PRADESH,HARDA,KHESARI,Rabi,0.9058857808857809,16.5,13.5,6,6.093531468531468,16,225,52,1
MADHYA PRADESH,HARDA,KHESARI,Whole Year,0.8421052631578947,19.0,16.0,1,6.3052631578947365,16,225,52,2
MADHYA PRADESH,HARDA,LINSEED,Rabi,0.6631472046220028,168.6,76.46666666666667,15,52.4778883227732,16,225,57,1
MADHYA PRADESH,HARDA,LINSEED,Whole Year,0.9090909090909091,44.0,40.0,1,13.845454545454544,16,225,57,2
MADHYA PRADESH,HARDA,MAIZE,Kharif,1.5392856249140097,1171.6,1831.6,15,353.90357137494834,16,225,59,0
MADHYA PRADESH,HARDA,MAIZE,Whole Year,1.353658536585366,820.0,1110.0,1,246.9121951219512,16,225,59,2
MADHYA PRADESH,HARDA,MANGO,Whole Year,0.0,1.0,0.0,2,0.5,16,225,60,2
MADHYA PRADESH,HARDA,MASOOR,Rabi,0.4249249320707531,142.77777777777777,65.55555555555556,9,43.98828829257578,16,225,61,1
MADHYA PRADESH,HARDA,MASOOR,Whole Year,0.41379310344827586,87.0,36.0,1,26.448275862068964,16,225,61,2
MADHYA PRADESH,HARDA,MOONG(GREEN GRAM),Kharif,0.2025948258091115,10.0,2.142857142857143,7,3.8215568954854673,16,225,63,0
MADHYA PRADESH,HARDA,MOONG(GREEN GRAM),Rabi,0.2560108298897241,85.66666666666667,23.666666666666668,6,26.453606497933833,16,225,63,1
MADHYA PRADESH,HARDA,NIGER SEED,Kharif,0.36300440630797776,19.625,4.875,8,6.905302643784787,16,225,65,0
MADHYA PRADESH,HARDA,NIGER SEED,Whole Year,0.2,5.0,1.0,1,1.7200000000000002,16,225,65,2
